date,open,high,low,close,volume,sentiment_average_1d,sentiment_weighted_1d,sentiment_news_count_1d,sentiment_unavailable_count_1d
2020-07-20,50,50,50,50,1200,0,0,0,0
2020-07-21,50,50,50,50,0,0,0,0,0
2020-07-22,50,50,50,50,100,0,0,0,0
2020-07-23,50,50,50,50,1010000,0,0,0,0
2020-07-24,50,50,50,50,300,0,0,0,0
2020-07-27,50,50,50,50,180100,0,0,0,0
2020-07-28,50,50,50,50,0,0,0,0,0
2020-07-29,50,50,50,50,100,0,0,0,0
2020-07-30,50,50,50,50,0,0,0,0,0
2020-07-31,50,50,50,50,424800,0,0,0,0
2020-08-03,50,50,50,50,200,0,0,0,0
2020-08-04,50,50,50,50,400,0,0,0,0
2020-08-05,50,50,50,50,22200,0,0,0,0
2020-08-06,50,50,50,50,200,0,0,0,0
2020-08-07,50,50,50,50,2000,0,0,0,0
2020-08-10,50,50,50,50,100,0,0,0,0
2020-08-11,50,50,50,50,0,0,0,0,0
2020-08-12,50,50,50,50,7000,0,0,0,0
2020-08-13,50,50,50,50,300,0,0,0,0
2020-08-14,50,50,50,50,300,0,0,0,0
2020-08-18,50,50,50,50,200,0,0,0,0
2020-08-19,50,50,50,50,11700,0,0,0,0
2020-08-24,50,50,50,50,10000,0,0,0,0
2020-08-25,50,50,50,50,0,0,0,0,0
2020-08-26,50,50,50,50,10400,0,0,0,0
2020-08-27,50,50,50,50,338800,0,0,0,0
2020-08-28,50,50,50,50,1000,0,0,0,0
2020-08-31,50,50,50,50,13880700,0,0,0,0
2020-09-01,50,50,50,50,162100,0,0,0,0
2020-09-02,50,50,50,50,1182900,0,0,0,0
2020-09-03,50,50,50,50,10108500,0,0,0,0
2020-09-04,50,50,50,50,82100,0,0,0,0
2020-09-07,50,50,50,50,2000,0,0,0,0
2020-09-08,50,50,50,50,1500,0,0,0,0
2020-09-09,50,50,50,50,7200,0,0,0,0
2020-09-10,50,50,50,50,0,0,0,0,0
2020-09-11,50,50,50,50,0,0,0,0,0
2020-09-14,50,50,50,50,200,0,0,0,0
