variant_id,variant_label,ticker,rows,date_start,date_end,applied_threshold,applied_strict_mode,layer1_signals,variant_signals,skipped_signals,signal_retention_pct,coverage_collapsed,layer1_total_trades,variant_total_trades,trade_retention_pct,layer1_win_rate,variant_win_rate,delta_win_rate,layer1_average_return,variant_average_return,delta_average_return,layer1_max_drawdown,variant_max_drawdown,delta_max_drawdown
layer1_full_universe,Full universe after Layer 1,TLKM,5311,2004-09-28,2026-04-22,1.5,False,352,352,0,100.0,False,191,191,100.0,42.93,42.93,0.0,-0.1544,-0.1544,0.0,36.797,36.797,0.0
layer1_full_universe,Full universe after Layer 1,TPIA,5859,2002-08-23,2026-04-22,1.5,False,349,349,0,100.0,False,143,143,100.0,52.45,52.45,0.0,1.792,1.792,0.0,54.7696,54.7696,0.0
layer1_full_universe,Full universe after Layer 1,UNTR,6371,2000-09-05,2026-04-22,1.5,False,503,503,0,100.0,False,258,258,100.0,49.22,49.22,0.0,0.5323,0.5323,0.0,47.8348,47.8348,0.0
layer1_full_universe,Full universe after Layer 1,UNVR,5591,2003-09-03,2026-04-22,1.5,False,483,483,0,100.0,False,247,247,100.0,46.96,46.96,0.0,0.0309,0.0309,0.0,41.4751,41.4751,0.0
top_40pct_return_20d,Top 40% by return_20d,AALI,6220,2001-04-05,2026-04-22,1.5,False,504,308,196,61.1111,False,234,151,64.5299,46.58,42.38,-4.2,0.2811,0.3629,0.0818,59.6064,44.3552,-15.2512
top_40pct_return_20d,Top 40% by return_20d,ACES,4525,2007-11-06,2026-04-22,1.5,False,378,245,133,64.8148,False,178,123,69.1011,41.57,44.72,3.15,-0.3323,-0.1113,0.221,68.2703,42.707,-25.5633
top_40pct_return_20d,Top 40% by return_20d,ADRO,4360,2008-07-16,2026-04-22,1.5,False,350,252,98,72.0,False,167,122,73.0539,43.11,40.16,-2.95,0.1157,-0.0302,-0.1459,60.1084,62.5466,2.4382
top_40pct_return_20d,Top 40% by return_20d,AKRA,5060,2005-09-29,2026-04-22,1.5,False,328,217,111,66.1585,False,175,123,70.2857,35.43,36.59,1.16,-0.024,0.0211,0.0451,70.3997,52.9094,-17.4903
top_40pct_return_20d,Top 40% by return_20d,AMRT,4243,2009-01-15,2026-04-22,1.5,False,367,242,125,65.9401,False,168,116,69.0476,41.07,43.1,2.03,0.9023,0.8313,-0.071,30.977,37.1428,6.1658
top_40pct_return_20d,Top 40% by return_20d,ANTM,5060,2005-09-29,2026-04-22,1.5,False,372,273,99,73.3871,False,171,127,74.269,42.11,41.73,-0.38,0.0237,0.4631,0.4394,80.8039,57.6315,-23.1724
top_40pct_return_20d,Top 40% by return_20d,ASII,6341,2000-10-17,2026-04-22,1.5,False,441,288,153,65.3061,False,223,151,67.713,54.71,52.32,-2.39,1.1328,1.1383,0.0055,25.9672,29.532,3.5648
top_40pct_return_20d,Top 40% by return_20d,AUTO,6299,2000-12-14,2026-04-22,1.5,False,547,313,234,57.2212,False,254,158,62.2047,40.55,41.77,1.22,0.257,0.6033,0.3463,50.8046,43.8521,-6.9525
top_40pct_return_20d,Top 40% by return_20d,BBCA,5392,2004-06-08,2026-04-22,1.5,False,429,207,222,48.2517,False,230,125,54.3478,50.87,48.8,-2.07,0.2262,-0.0503,-0.2765,26.1163,34.6277,8.5114
top_40pct_return_20d,Top 40% by return_20d,BBNI,5512,2003-12-23,2026-04-22,1.5,False,450,279,171,62.0,False,220,149,67.7273,45.0,40.27,-4.73,0.3626,0.3268,-0.0358,36.9104,38.681,1.7706
top_40pct_return_20d,Top 40% by return_20d,BBRI,5543,2003-11-10,2026-04-22,1.5,False,412,230,182,55.8252,False,215,135,62.7907,46.05,42.22,-3.83,0.076,-0.1616,-0.2376,38.4854,54.7611,16.2757
top_40pct_return_20d,Top 40% by return_20d,BBTN,4014,2009-12-17,2026-04-22,1.5,False,319,202,117,63.3229,False,146,104,71.2329,51.37,42.31,-9.06,0.3996,-0.3047,-0.7043,43.4339,54.1794,10.7455
top_40pct_return_20d,Top 40% by return_20d,BMRI,5628,2003-07-14,2026-04-22,1.5,False,443,263,180,59.3679,False,229,149,65.0655,46.29,44.97,-1.32,0.3825,0.0704,-0.3121,31.815,43.1456,11.3306
top_40pct_return_20d,Top 40% by return_20d,BRPT,5901,2002-06-26,2026-04-22,1.5,False,439,306,133,69.7039,False,187,133,71.123,43.32,45.11,1.79,2.6719,2.7596,0.0877,53.7663,46.0465,-7.7198
top_40pct_return_20d,Top 40% by return_20d,BSDE,4388,2008-06-06,2026-04-22,1.5,False,334,225,109,67.3653,False,152,110,72.3684,46.05,42.73,-3.32,0.6599,0.5352,-0.1247,45.5353,64.9937,19.4584
top_40pct_return_20d,Top 40% by return_20d,CPIN,5059,2005-09-29,2026-04-22,1.5,False,388,276,112,71.134,False,195,138,70.7692,46.15,47.83,1.68,0.8864,1.1051,0.2187,62.0328,55.1922,-6.8406
top_40pct_return_20d,Top 40% by return_20d,CTRA,6330,2000-11-01,2026-04-22,1.5,False,535,373,162,69.7196,False,243,178,73.251,41.56,47.19,5.63,0.809,1.3457,0.5367,69.4322,54.6124,-14.8198
top_40pct_return_20d,Top 40% by return_20d,ERAA,3527,2011-12-14,2026-04-22,1.5,False,255,170,85,66.6667,False,123,84,68.2927,43.09,41.67,-1.42,0.14,0.355,0.215,63.1582,53.0101,-10.1481
top_40pct_return_20d,Top 40% by return_20d,ESSA,3493,2012-02-01,2026-04-22,1.5,False,293,223,70,76.1092,False,126,98,77.7778,46.83,44.9,-1.93,1.0964,1.2383,0.1419,52.4062,35.9917,-16.4145
top_40pct_return_20d,Top 40% by return_20d,EXCL,5060,2005-09-29,2026-04-22,1.5,False,388,257,131,66.2371,False,183,128,69.9454,43.72,42.97,-0.75,0.6438,0.0329,-0.6109,34.3768,37.7656,3.3888
top_40pct_return_20d,Top 40% by return_20d,GGRM,6174,2001-06-07,2026-04-22,1.5,False,420,217,203,51.6667,False,218,116,53.211,47.25,48.28,1.03,0.4837,0.5087,0.025,57.8728,39.7258,-18.147
top_40pct_return_20d,Top 40% by return_20d,GOTO,961,2022-04-11,2026-04-22,1.5,False,43,40,3,93.0233,False,21,19,90.4762,38.1,42.11,4.01,-0.7687,-0.3157,0.453,38.1522,31.1694,-6.9828
top_40pct_return_20d,Top 40% by return_20d,HMSP,6097,2001-09-25,2026-04-22,1.5,False,525,285,240,54.2857,False,229,134,58.5153,46.29,47.01,0.72,0.2118,0.5565,0.3447,95.3759,46.5992,-48.7767
top_40pct_return_20d,Top 40% by return_20d,ICBP,6352,2000-10-02,2026-04-22,1.5,False,526,310,216,58.9354,False,252,156,61.9048,49.21,52.56,3.35,0.5289,1.1749,0.646,30.1666,18.8259,-11.3407
top_40pct_return_20d,Top 40% by return_20d,INCO,5059,2005-09-29,2026-04-22,1.5,False,435,324,111,74.4828,False,200,154,77.0,45.5,47.4,1.9,0.7198,0.4949,-0.2249,49.84,48.2213,-1.6187
top_40pct_return_20d,Top 40% by return_20d,INDF,6353,2000-10-02,2026-04-22,1.5,False,473,277,196,58.5624,False,227,142,62.5551,48.9,45.77,-3.13,0.6409,0.6268,-0.0141,33.0776,31.9188,-1.1588
top_40pct_return_20d,Top 40% by return_20d,INDY,4386,2008-06-11,2026-04-22,1.5,False,355,268,87,75.493,False,157,119,75.7962,42.68,43.7,1.02,1.2879,1.0402,-0.2477,63.7337,61.3647,-2.369
top_40pct_return_20d,Top 40% by return_20d,INTP,6305,2000-12-06,2026-04-22,1.5,False,514,272,242,52.9183,False,252,156,61.9048,45.63,41.03,-4.6,0.3103,-0.0665,-0.3768,52.5233,60.4777,7.9544
top_40pct_return_20d,Top 40% by return_20d,ISAT,5450,2004-03-18,2026-04-22,1.5,False,428,258,170,60.2804,False,206,135,65.534,50.0,44.44,-5.56,0.9452,0.5761,-0.3691,43.7619,36.7976,-6.9643
top_40pct_return_20d,Top 40% by return_20d,ITMG,4496,2007-12-18,2026-04-22,1.5,False,349,243,106,69.6275,False,183,128,69.9454,47.54,46.09,-1.45,0.1417,0.3508,0.2091,62.5815,38.0785,-24.503
top_40pct_return_20d,Top 40% by return_20d,JPFA,6266,2001-01-31,2026-04-22,1.5,False,537,383,154,71.3222,False,230,173,75.2174,46.52,45.66,-0.86,0.8708,0.5285,-0.3423,59.0697,53.3293,-5.7404
top_40pct_return_20d,Top 40% by return_20d,JSMR,4521,2007-11-12,2026-04-22,1.5,False,326,166,160,50.9202,False,164,97,59.1463,48.17,40.21,-7.96,0.07,-0.469,-0.539,28.8928,53.4864,24.5936
top_40pct_return_20d,Top 40% by return_20d,KLBF,5518,2003-12-15,2026-04-22,1.5,False,456,277,179,60.7456,False,223,147,65.9193,45.29,43.54,-1.75,0.5259,0.3034,-0.2225,34.9668,42.8022,7.8354
top_40pct_return_20d,Top 40% by return_20d,LSIP,5947,2002-04-22,2026-04-22,1.5,False,533,358,175,67.167,False,233,169,72.5322,45.49,43.2,-2.29,0.3369,-0.1406,-0.4775,66.9877,70.968,3.9803
top_40pct_return_20d,Top 40% by return_20d,MAPI,5280,2004-11-10,2026-04-22,1.5,False,455,303,152,66.5934,False,222,148,66.6667,44.59,42.57,-2.02,0.6376,0.7258,0.0882,57.1818,50.6872,-6.4946
top_40pct_return_20d,Top 40% by return_20d,MEDC,6437,2000-06-06,2026-04-22,1.5,False,564,396,168,70.2128,False,258,181,70.155,43.02,45.3,2.28,0.4605,0.6063,0.1458,52.1933,48.272,-3.9213
top_40pct_return_20d,Top 40% by return_20d,MIKA,2716,2015-03-24,2026-04-22,1.5,False,98,75,23,76.5306,False,49,39,79.5918,53.06,58.97,5.91,0.4847,1.0316,0.5469,20.2864,21.8889,1.6025
top_40pct_return_20d,Top 40% by return_20d,MNCN,4618,2007-06-22,2026-04-22,1.5,False,291,220,71,75.6014,False,140,108,77.1429,37.14,33.33,-3.81,-0.6238,-1.0691,-0.4453,83.8857,84.7682,0.8825
top_40pct_return_20d,Top 40% by return_20d,MYOR,6316,2000-11-22,2026-04-22,1.5,False,567,370,197,65.2557,False,273,190,69.5971,50.92,52.11,1.19,1.0114,1.4029,0.3915,27.1983,28.997,1.7987
top_40pct_return_20d,Top 40% by return_20d,PGAS,5517,2003-12-15,2026-04-22,1.5,False,476,328,148,68.9076,False,239,172,71.9665,48.12,48.26,0.14,0.9131,0.9636,0.0505,32.8297,47.9366,15.1069
top_40pct_return_20d,Top 40% by return_20d,PTBA,5772,2002-12-23,2026-04-22,1.5,False,546,383,163,70.1465,False,256,183,71.4844,46.88,48.63,1.75,0.3847,0.4218,0.0371,57.6779,51.5344,-6.1435
top_40pct_return_20d,Top 40% by return_20d,PWON,5059,2005-09-29,2026-04-22,1.5,False,425,299,126,70.3529,False,195,143,73.3333,49.74,48.95,-0.79,1.0327,0.9165,-0.1162,50.6911,57.7032,7.0121
top_40pct_return_20d,Top 40% by return_20d,RALS,5294,2004-10-22,2026-04-22,1.5,False,417,272,145,65.2278,False,182,123,67.5824,42.86,39.84,-3.02,0.3745,0.0977,-0.2768,33.7488,51.499,17.7502
top_40pct_return_20d,Top 40% by return_20d,SCMA,5887,2002-07-16,2026-04-22,1.5,False,528,340,188,64.3939,False,238,162,68.0672,46.64,46.3,-0.34,1.1713,0.8769,-0.2944,50.3184,53.3419,3.0235
top_40pct_return_20d,Top 40% by return_20d,SILO,3090,2013-09-12,2026-04-22,1.5,False,265,181,84,68.3019,False,112,84,75.0,55.36,54.76,-0.6,1.1023,0.8857,-0.2166,38.493,42.5636,4.0706
top_40pct_return_20d,Top 40% by return_20d,SMGR,5060,2005-09-29,2026-04-22,1.5,False,380,218,162,57.3684,False,197,123,62.4365,43.15,44.72,1.57,-0.2507,-0.1082,0.1425,65.0248,44.0298,-20.995
top_40pct_return_20d,Top 40% by return_20d,TBIG,3807,2010-10-26,2026-04-22,1.5,False,263,192,71,73.0038,False,127,88,69.2913,42.52,45.45,2.93,0.5546,0.8572,0.3026,41.3457,27.0965,-14.2492
top_40pct_return_20d,Top 40% by return_20d,TLKM,5311,2004-09-28,2026-04-22,1.5,False,352,198,154,56.25,False,191,116,60.733,42.93,38.79,-4.14,-0.1544,-0.6633,-0.5089,36.797,57.8787,21.0817
top_40pct_return_20d,Top 40% by return_20d,TPIA,5859,2002-08-23,2026-04-22,1.5,False,349,276,73,79.0831,False,143,107,74.8252,52.45,58.88,6.43,1.792,2.3597,0.5677,54.7696,33.6333,-21.1363
top_40pct_return_20d,Top 40% by return_20d,UNTR,6371,2000-09-05,2026-04-22,1.5,False,503,364,139,72.3658,False,258,200,77.5194,49.22,49.5,0.28,0.5323,0.4597,-0.0726,47.8348,47.445,-0.3898
top_40pct_return_20d,Top 40% by return_20d,UNVR,5591,2003-09-03,2026-04-22,1.5,False,483,253,230,52.381,False,247,136,55.0607,46.96,50.0,3.04,0.0309,0.3365,0.3056,41.4751,34.0192,-7.4559
top_50pct_return_20d,Top 50% by return_20d,AALI,6220,2001-04-05,2026-04-22,1.5,False,504,352,152,69.8413,False,234,173,73.9316,46.58,44.51,-2.07,0.2811,0.4219,0.1408,59.6064,52.7203,-6.8861
top_50pct_return_20d,Top 50% by return_20d,ACES,4525,2007-11-06,2026-04-22,1.5,False,378,286,92,75.6614,False,178,139,78.0899,41.57,41.73,0.16,-0.3323,-0.4154,-0.0831,68.2703,64.3352,-3.9351
top_50pct_return_20d,Top 50% by return_20d,ADRO,4360,2008-07-16,2026-04-22,1.5,False,350,278,72,79.4286,False,167,135,80.8383,43.11,40.74,-2.37,0.1157,-0.0133,-0.129,60.1084,58.3597,-1.7487
top_50pct_return_20d,Top 50% by return_20d,AKRA,5060,2005-09-29,2026-04-22,1.5,False,328,246,82,75.0,False,175,143,81.7143,35.43,34.97,-0.46,-0.024,-0.0944,-0.0704,70.3997,62.5105,-7.8892
top_50pct_return_20d,Top 50% by return_20d,AMRT,4243,2009-01-15,2026-04-22,1.5,False,367,265,102,72.2071,False,168,127,75.5952,41.07,42.52,1.45,0.9023,0.7165,-0.1858,30.977,33.0994,2.1224
top_50pct_return_20d,Top 50% by return_20d,ANTM,5060,2005-09-29,2026-04-22,1.5,False,372,304,68,81.7204,False,171,140,81.8713,42.11,39.29,-2.82,0.0237,-0.0203,-0.044,80.8039,78.8413,-1.9626
top_50pct_return_20d,Top 50% by return_20d,ASII,6341,2000-10-17,2026-04-22,1.5,False,441,341,100,77.3243,False,223,177,79.3722,54.71,51.98,-2.73,1.1328,0.9223,-0.2105,25.9672,29.4982,3.531
top_50pct_return_20d,Top 50% by return_20d,AUTO,6299,2000-12-14,2026-04-22,1.5,False,547,391,156,71.4808,False,254,190,74.8031,40.55,44.74,4.19,0.257,0.7191,0.4621,50.8046,45.2741,-5.5305
top_50pct_return_20d,Top 50% by return_20d,BBCA,5392,2004-06-08,2026-04-22,1.5,False,429,289,140,67.366,False,230,170,73.913,50.87,47.65,-3.22,0.2262,-0.0043,-0.2305,26.1163,37.5906,11.4743
top_50pct_return_20d,Top 50% by return_20d,BBNI,5512,2003-12-23,2026-04-22,1.5,False,450,350,100,77.7778,False,220,183,83.1818,45.0,42.08,-2.92,0.3626,0.3452,-0.0174,36.9104,28.0499,-8.8605
top_50pct_return_20d,Top 50% by return_20d,BBRI,5543,2003-11-10,2026-04-22,1.5,False,412,291,121,70.6311,False,215,164,76.2791,46.05,45.12,-0.93,0.076,-0.1221,-0.1981,38.4854,56.7293,18.2439
top_50pct_return_20d,Top 50% by return_20d,BBTN,4014,2009-12-17,2026-04-22,1.5,False,319,238,81,74.6082,False,146,116,79.4521,51.37,45.69,-5.68,0.3996,-0.2444,-0.644,43.4339,50.5235,7.0896
top_50pct_return_20d,Top 50% by return_20d,BMRI,5628,2003-07-14,2026-04-22,1.5,False,443,334,109,75.395,False,229,180,78.6026,46.29,46.67,0.38,0.3825,0.1555,-0.227,31.815,42.7296,10.9146
top_50pct_return_20d,Top 50% by return_20d,BRPT,5901,2002-06-26,2026-04-22,1.5,False,439,334,105,76.082,False,187,140,74.8663,43.32,46.43,3.11,2.6719,3.1598,0.4879,53.7663,37.6495,-16.1168
top_50pct_return_20d,Top 50% by return_20d,BSDE,4388,2008-06-06,2026-04-22,1.5,False,334,269,65,80.5389,False,152,124,81.5789,46.05,46.77,0.72,0.6599,0.6702,0.0103,45.5353,52.3248,6.7895
top_50pct_return_20d,Top 50% by return_20d,CPIN,5059,2005-09-29,2026-04-22,1.5,False,388,308,80,79.3814,False,195,153,78.4615,46.15,47.06,0.91,0.8864,0.9889,0.1025,62.0328,58.9632,-3.0696
